song_id,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,num_samples,duration,duration_ms,end_of_fade_in,start_of_fade_out,tempo_confidence,time_signature_confidence,key_confidence,mode_confidence,song_duration_ms,popularity,explicit
56107c5d-3d05-4cc2-ae56-018b729c963d,0.41279,0.893,0.83,0.14626,5,0.2315,-4.703,1,0.4742,103.359,3,0.652,5261855,238.63287,238632.0,0.0,235.4039,0.717,0.021,0.99,0.891,238614,77,1
0f6610d5-7d84-4134-b155-cc51afc7e964,0.50521,0.863,0.807,0.25532,9,0.3161,-6.606,0,0.511,103.359,6,0.551,5314079,241.00133,241001.0,0.0,231.45651,0.717,0.022,0.995,0.896,162637,60,1
09ded865-5861-4827-b2c1-a1e6c4ee4d1e,0.36085,0.877,0.867,0.31463,5,0.1956,-4.535,1,0.5955,103.359,4,0.694,2522655,114.40612,,0.1161,112.94186,0.717,0.029,0.993,0.894,113400,55,1
5a700df5-2559-4eb8-93d5-a5b6d6998d81,0.42085,0.932,0.961,0.25348,9,0.315,-8.177,0,0.5675,123.047,7,0.678,2730527,123.83342,,0.0,121.8351,0.785,0.016,0.993,0.893,123809,8,1
e95807d3-cc2a-4b21-9fa2-f092b559a321,0.47163,0.621,0.795,0.16417,2,0.2659,-7.541,1,0.4724,80.75,4,0.565,5591583,253.58653,253586.0,0.0,239.65315,0.604,0.019,0.987,0.888,253561,66,0
8d51ce7f-af77-4014-8083-3a3d36c21499,0.44476,0.785,0.896,0.24814,9,0.4,-8.926,0,0.5847,135.999,3,0.693,5735967,260.13455,260134.0,1.11456,246.43338,0.72,0.013,0.991,0.892,260111,74,1
77c13270-9ca5-4230-a6fe-dac1937518cc,0.40984,0.92,0.912,0.29823,9,0.2906,-5.867,0,0.5846,123.047,6,0.669,3243551,147.09982,,0.27864,145.61234,0.785,0.014,0.992,0.893,147054,28,1
7f5ef064-5dc6-4f52-b338-dcfed7df2e0a,0.53336,0.739,0.789,0.30002,5,0.3433,-7.51,1,0.4245,143.555,7,0.689,6539807,296.5899,296589.0,0.13932,295.4507,0.682,0.013,0.987,0.888,296568,64,1
be7711aa-2245-4f41-9073-9dcf27b62311,0.45213,0.835,0.891,0.23849,5,0.4,-9.018,1,0.5982,112.347,3,0.717,6421023,291.20285,291202.0,0.04644,284.81595,0.762,0.015,0.996,0.896,308820,63,0
18a64fe7-3c8c-44af-b0bb-a54fa2a17ba2,0.4129,0.876,0.873,0.28452,5,0.2651,-6.949,1,0.577,103.359,4,0.695,4690944,212.74123,212741.0,0.1161,204.5678,0.717,0.02,0.995,0.895,275280,62,1
e868037d-b925-4a8c-84dc-dfc70da65fb6,0.43959,0.825,0.954,0.25206,9,0.3395,-6.385,0,0.563,135.999,6,0.704,3062303,138.87994,,0.30186,134.14168,0.72,0.019,0.994,0.894,138861,41,0
a0d1e2de-551b-4a33-8aba-426cd075dd16,0.4631,0.924,0.86,0.1588,5,0.3025,-7.789,1,0.5861,123.047,3,0.727,3483167,157.96677,,0.06966,156.38638,0.785,0.015,0.995,0.895,124285,24,1
b0612bd9-54c3-41ce-a137-ce4898087dfc,0.38047,0.649,0.92,0.27874,2,0.2641,-5.91,0,0.5982,151.999,3,0.731,7487007,339.5468,339546.0,0.0,333.8565,0.64,0.019,0.993,0.894,339506,41,0
e64e3d11-2101-4930-872c-7d45604c6bd6,0.43171,0.884,0.913,0.27027,5,0.3512,-6.631,1,0.5993,107.666,4,0.712,4415007,200.22707,200227.0,0.78948,199.76128,0.738,0.02,0.99,0.891,200221,67,1
1216849f-3b9e-4dbe-bc45-c1e0102271b4,0.49337,0.825,0.843,0.24075,5,0.4,-7.328,1,0.5504,135.999,3,0.735,4186655,189.87099,189870.0,0.0,185.78287,0.72,0.012,0.995,0.895,189853,65,1
39b90831-0286-4f86-8128-5eab5afa3f03,0.43661,0.838,0.936,0.21795,9,0.3388,-6.727,0,0.59,92.285,3,0.61,2954783,134.00375,,0.06966,132.93423,0.661,0.023,0.993,0.894,122535,7,1
bbc525e7-34ae-4988-b26e-ece3f7ab9835,0.40229,0.697,0.938,0.30613,9,0.301,-9.274,0,0.4965,151.999,3,0.734,3457567,156.80576,,0.4644,153.62321,0.64,0.017,0.99,0.891,156800,52,1
01174e48-75c8-4b5f-99f2-cf56609ba222,0.44682,0.697,0.891,0.2291,9,0.4,-7.21,0,0.5676,151.999,6,0.725,4731904,214.59882,214598.0,0.1161,208.79382,0.64,0.011,0.99,0.891,214466,64,1
b31b29cd-c753-4833-aa88-9338235c0aa8,0.46269,0.846,0.88,0.2779,9,0.4,-7.622,0,0.5204,95.703,7,0.605,2692639,122.11515,,0.09288,121.23138,0.679,0.018,0.993,0.893,122075,52,1
57a3e4ca-2a9e-4e09-8578-0ce5c4e1bf62,0.38163,0.921,0.927,0.26125,9,0.2704,-7.942,0,0.5998,123.047,4,0.672,3443231,156.1556,,0.44118,152.57832,0.785,0.009,0.991,0.891,156140,45,1
9d00cf84-2449-4c7b-92be-383ae8aaf71e,0.44379,0.827,0.907,0.20027,5,0.4,-6.116,1,0.5977,135.999,7,0.77,4925440,223.37596,223375.0,0.2322,219.49823,0.72,0.009,0.998,0.898,234373,67,0
c84c087b-472b-46a7-8fb7-00a0f7ad5a33,0.50521,0.863,0.807,0.25532,9,0.3161,-6.606,0,0.511,103.359,6,0.551,5314079,241.00133,241001.0,0.0,231.45651,0.717,0.022,0.995,0.896,261543,70,1
74ab8be4-6581-425a-a905-36f7db080c58,0.56834,0.783,0.754,0.27606,5,0.4,-7.393,1,0.3302,95.703,4,0.549,7799327,353.71097,353710.0,0.0,342.77298,0.679,0.021,0.987,0.888,353697,61,1
3dc34868-ac11-473f-ba86-ded5608a854b,0.549,0.901,0.783,0.29019,5,0.4,-8.545,1,0.4393,123.047,3,0.64,5595679,253.7723,253772.0,0.0,251.8204,0.785,0.01,0.995,0.895,209836,66,1
16e00ae7-834c-472c-92b4-022be932093e,0.41684,0.914,0.925,0.26897,11,0.4,-8.537,0,0.4439,117.454,5,0.66,3919391,177.75015,177750.0,1.09134,177.65587,0.787,0.017,0.985,0.886,290133,58,1
1c2a0197-0413-4b71-8d94-ab1572e3e0f9,0.48554,0.638,0.776,0.3424,9,0.2661,-6.376,0,0.4212,68.0,4,0.442,6412831,290.83133,290831.0,0.25542,282.00635,0.54,0.018,0.986,0.887,290791,70,1
ea63bcc9-7748-4202-8de0-9bcae245529a,0.40139,0.877,0.925,0.26483,9,0.2887,-6.938,0,0.5418,99.384,4,0.622,3007007,136.3722,,0.27864,131.54105,0.697,0.03,0.992,0.893,116363,32,0
a5279bff-2476-4843-b0c4-0f8d55811d7b,0.39056,0.868,0.944,0.19824,2,0.3022,-6.814,0,0.5563,123.047,5,0.675,3024415,137.16168,137161.0,0.0,136.9745,0.785,0.02,0.989,0.89,219960,56,1
ce481f81-5582-41e8-96c8-19261e121ec5,0.41033,0.911,0.962,0.27925,9,0.3062,-9.557,0,0.5708,129.199,3,0.692,3076639,139.5301,,0.0,134.30421,0.754,0.009,0.991,0.892,139521,8,1
2c709058-c8d5-4133-810b-e281b53f3c65,0.4717,0.792,0.894,0.215,5,0.3525,-5.553,1,0.577,143.555,4,0.783,3157535,143.19887,,0.04644,141.75781,0.682,0.019,0.994,0.895,197147,11,1
776ab838-50d5-4188-bf37-f51d5293aa74,0.52143,0.855,0.803,0.2405,5,0.3512,-5.877,1,0.4218,129.199,4,0.675,4173343,189.26726,189267.0,9.21832,185.9454,0.754,0.025,0.989,0.89,189229,66,1
a9dac279-4d3e-4381-a6c7-cd76ae28c0e3,0.42178,0.776,0.904,0.29443,9,0.2996,-6.893,0,0.5693,89.103,4,0.596,3175967,144.03477,,0.0,139.25008,0.646,0.037,0.981,0.883,144000,46,1
0b222dbd-aab6-46ae-9ecf-58940741f79b,0.31841,0.794,0.892,0.30858,9,0.167,-4.878,0,0.5986,95.703,3,0.608,6670879,302.5342,302534.0,2.22912,302.46313,0.679,0.017,0.993,0.894,382262,59,1
c439e89c-60f9-4346-934d-5be3d849cfe6,0.40209,0.898,0.802,0.30469,2,0.1853,-5.475,0,0.5049,129.199,4,0.599,5164575,234.22108,234221.0,0.0,232.26921,0.754,0.009,0.99,0.891,234175,60,1
55fe8741-16c0-4729-8f41-32b1a04afeb2,0.44106,0.808,0.758,0.28654,9,0.1988,-5.645,0,0.3595,135.999,5,0.563,8515103,386.17245,386172.0,0.6966,379.50693,0.72,0.013,0.99,0.891,203893,68,1
60b07b8e-39a0-40bc-9d4d-5bea22c6b7e5,0.52572,0.839,0.799,0.15704,9,0.4,-7.845,0,0.4981,123.047,4,0.583,4961823,225.02599,225025.0,0.06966,211.74277,0.785,0.015,0.992,0.893,225011,59,1
6e95a87c-610e-412e-8161-fa77c18ac1f6,0.51554,0.839,0.745,0.29535,2,0.2718,-5.652,0,0.3313,107.666,4,0.489,5374495,243.74127,243741.0,0.0,241.71973,0.738,0.02,0.987,0.889,267373,66,1
7f471602-3a28-4a94-b450-a11d1e281fef,0.44661,0.934,0.879,0.29927,9,0.3096,-8.249,0,0.5699,112.347,4,0.64,2522655,114.40612,,0.0,113.4527,0.762,0.017,0.99,0.891,114400,39,0
50617249-299b-4ee9-ab86-d9e38ac32d29,0.43394,0.849,0.91,0.30817,5,0.333,-7.06,1,0.5985,103.359,7,0.702,5021215,227.7195,227719.0,0.0,224.67628,0.717,0.021,0.996,0.896,227692,62,1
aa104dc6-6c7d-4650-991b-3ba8b207ae27,0.51857,0.802,0.804,0.15812,5,0.4,-8.276,1,0.4704,129.199,3,0.676,4695583,212.95161,212951.0,0.0,196.882,0.754,0.022,0.992,0.893,266178,61,0
f675a4eb-e1c7-4f4d-8d01-b429efad8750,0.46283,0.788,0.875,0.19936,5,0.4,-6.862,1,0.5993,95.703,3,0.679,3800607,172.36313,172363.0,0.06966,163.67746,0.679,0.024,0.994,0.894,170501,66,1
b7849fa2-c98a-40bd-a22f-196dd8da5bcd,0.41684,0.914,0.925,0.26897,11,0.4,-8.537,0,0.4439,117.454,5,0.66,3919391,177.75015,177750.0,1.09134,177.65587,0.787,0.017,0.985,0.886,177733,62,1
06f7e0ba-4925-4135-a3a6-a7ae9340c3c2,0.40261,0.919,0.93,0.28563,5,0.3099,-7.208,1,0.5522,112.347,7,0.725,4506143,204.36023,204360.0,0.0,204.08018,0.762,0.012,0.992,0.893,204346,70,1
523f8ee7-309c-4247-97c9-db3c580a1d2f,0.44476,0.785,0.896,0.24814,9,0.4,-8.926,0,0.5847,135.999,3,0.693,5735967,260.13455,260134.0,1.11456,246.43338,0.72,0.013,0.991,0.892,229303,71,1
3f270f88-e536-44f7-a87c-96df8d395c57,0.62136,0.708,0.548,0.37433,9,0.4,-16.746,0,0.2464,92.285,4,0.36,3845663,174.4065,174406.0,0.16254,171.1775,0.661,0.046,0.986,0.887,366400,54,1
4a260b75-ee72-4996-a3cc-b2b2c8ae42f4,0.49678,0.868,0.835,0.22639,9,0.4,-9.266,0,0.5578,117.454,4,0.613,7409183,336.01736,336017.0,0.0,335.92307,0.787,0.024,0.993,0.894,336005,56,0
f694da9b-5158-43dc-9412-75e35ea02c01,0.4948,0.869,0.838,0.28511,9,0.3314,-7.005,0,0.5541,103.359,5,0.586,2993695,135.76848,,0.0,133.67728,0.717,0.022,0.991,0.892,135737,45,1
b2beac03-d0a6-4386-92ab-ac43fd24b884,0.35776,0.844,0.877,0.20049,5,0.2084,-4.357,1,0.5882,99.384,4,0.687,3437087,155.87695,,0.37152,154.13406,0.697,0.029,0.991,0.892,148750,58,1
ef14b560-6439-4590-8027-f9e015f811b2,0.40384,0.924,0.921,0.20721,5,0.2982,-6.368,1,0.5989,123.047,4,0.745,3447327,156.34135,,4.85297,151.90494,0.785,0.016,0.99,0.891,156304,6,1
8b43c725-18f0-4f07-a902-3c41f8cbc52f,0.48646,0.852,0.85,0.22615,9,0.4,-8.839,0,0.5781,129.199,4,0.653,5794335,262.78162,262781.0,0.0,260.01706,0.754,0.02,0.99,0.891,212432,50,1
07d784d8-e351-41f8-9e0a-4dc94b386755,0.48646,0.852,0.85,0.22615,9,0.4,-8.839,0,0.5781,129.199,4,0.653,5794335,262.78162,262781.0,0.0,260.01706,0.754,0.02,0.99,0.891,262768,53,1
048cd695-53d7-4d13-8ccf-29b99b2f0fe0,0.47256,0.788,0.871,0.30956,9,0.3259,-7.971,0,0.5815,143.555,3,0.703,3346975,151.79025,,0.0,147.77179,0.682,0.012,0.99,0.891,147544,31,1
9cb2fc66-b1bf-4863-9caf-2eaeec20ae06,0.49289,0.726,0.817,0.32779,9,0.3002,-7.989,0,0.5023,83.354,7,0.52,3529247,160.05655,160056.0,0.0,157.26875,0.617,0.013,0.986,0.888,160049,34,0
374705eb-1391-45c6-80a0-7a20381b4e9f,0.5277,0.835,0.8,0.31995,9,0.3719,-8.427,0,0.5137,107.666,7,0.552,7420447,336.5282,336528.0,0.0,333.87973,0.738,0.017,0.991,0.892,336511,72,1
e66e173c-207c-45c6-9cb6-f8df61779d1b,0.47149,0.894,0.834,0.21299,9,0.3045,-8.101,0,0.5586,112.347,4,0.6,6208031,281.54337,281543.0,0.0,278.2215,0.762,0.016,0.991,0.892,271058,61,0
be984da8-b312-4b22-87bc-cd266f133fd8,0.47465,0.759,0.868,0.20551,5,0.3478,-5.874,1,0.5304,143.555,4,0.778,3619359,164.14326,164143.0,0.0,159.52109,0.682,0.016,0.992,0.893,164142,48,1
4e8a8705-d4c6-4287-81f9-705ffae729d5,0.53246,0.909,0.8,0.19671,2,0.4,-6.986,0,0.4907,112.347,4,0.562,4464159,202.45619,202456.0,0.0,187.31537,0.762,0.021,0.994,0.894,266847,68,1
c27b47e7-43ff-47c6-b18b-df3d452eb671,0.44598,0.903,1.0,0.28991,9,0.4,-9.211,0,0.3198,123.047,4,0.686,4647455,210.76894,210768.0,0.0,200.1328,0.785,0.013,0.985,0.887,234782,60,1
792a18fe-1aed-46bb-a0af-80002b642868,0.46117,0.861,0.882,0.28471,9,0.4,-6.852,0,0.599,123.047,3,0.663,5537311,251.12521,251125.0,14.23383,248.05878,0.785,0.032,0.986,0.887,251094,56,1
0d9212d4-0678-41b5-9de7-46df8e02df21,0.4129,0.876,0.873,0.28452,5,0.2651,-6.949,1,0.577,103.359,4,0.695,4690944,212.74123,212741.0,0.1161,204.5678,0.717,0.02,0.995,0.895,374025,57,1
b27aa9a8-c606-4ddc-ac79-69e7274f4425,0.46577,0.717,0.859,0.28442,9,0.3097,-6.556,0,0.5988,151.999,3,0.712,3086879,139.9945,,0.37152,139.69125,0.64,0.013,0.99,0.891,139975,60,1
41d925b2-67df-46a8-bf01-9cd6f2ad4a62,0.51777,0.862,0.811,0.25261,9,0.3562,-8.012,0,0.517,103.359,6,0.555,5314079,241.00133,241001.0,0.0,231.45651,0.717,0.016,0.995,0.896,241000,67,1
5b5677b9-0ada-430d-a262-0d73dba75568,0.54486,0.73,0.765,0.18114,0,0.4,-10.053,1,0.4331,86.133,4,0.542,4174367,189.3137,189313.0,0.0,178.65433,0.631,0.055,0.993,0.894,220487,78,1
3bc3b0f5-bd93-47ad-a562-5c792cfa3b6b,0.49491,0.827,0.846,0.27656,5,0.389,-8.44,1,0.5993,107.666,4,0.679,6203935,281.3576,281357.0,1.13778,269.04962,0.738,0.021,0.997,0.897,213103,65,1
9be9871e-7264-49e7-a371-bbbf3c0f79d3,0.42676,0.788,0.919,0.2387,5,0.3758,-9.207,1,0.5219,92.285,3,0.681,3114527,141.24838,141248.0,0.0,140.8058,0.661,0.052,0.992,0.893,141212,58,1
1a1114c6-e50b-445f-8e3f-6fdcf078cbc2,0.44921,0.805,0.905,0.3071,5,0.3751,-8.887,1,0.5542,143.555,4,0.785,2682399,121.65075,,0.55728,120.23293,0.682,0.008,0.991,0.892,117200,23,1
0def8385-4dc6-4bbc-8d3f-7570883c9e7f,0.43304,0.914,0.922,0.2427,9,0.3206,-7.42,0,0.5951,123.047,3,0.671,3087903,140.04095,,0.0,137.71754,0.785,0.029,0.992,0.892,140000,8,1
15b1d24f-25df-4d22-a769-4c1fe64c6288,0.51802,0.827,0.815,0.2885,9,0.3756,-9.156,0,0.5406,117.454,3,0.59,7252511,328.91205,328912.0,4.85297,328.91068,0.787,0.011,0.996,0.896,328906,64,1
1f3b527d-396a-4498-add9-2328e5480e92,0.44598,0.903,1.0,0.28991,9,0.4,-9.211,0,0.3198,123.047,4,0.686,4647455,210.76894,210768.0,0.0,200.1328,0.785,0.013,0.985,0.887,210746,78,1
a537b1d6-3545-4635-97fb-e4309f1c6466,0.37052,0.898,0.893,0.30807,9,0.2237,-7.176,0,0.5833,107.666,4,0.633,3047967,138.2298,,0.78948,137.55501,0.738,0.029,0.992,0.893,138187,57,1
13808fb5-85a2-4020-97ba-bb70607c311d,0.5277,0.835,0.8,0.31995,9,0.3719,-8.427,0,0.5137,107.666,7,0.552,7420447,336.5282,336528.0,0.0,333.87973,0.738,0.017,0.991,0.892,319386,74,1
bf65fe2f-febd-4c81-bc01-6cf0b0cef9ea,0.41916,0.813,0.928,0.23251,2,0.4,-10.148,0,0.5102,135.999,3,0.699,6782495,307.59616,307596.0,0.0,307.59473,0.72,0.012,0.986,0.887,307593,59,1
2fdd402d-4c9f-42e5-bcec-7912f0cee98c,0.43997,0.799,0.906,0.24829,9,0.4,-8.14,0,0.5645,89.103,3,0.597,4913695,222.8433,222843.0,0.16254,221.28616,0.646,0.02,0.986,0.888,222801,57,1
059c31eb-5b83-40ec-bffa-4f362e830835,0.48157,0.871,0.856,0.27316,5,0.4,-8.722,1,0.5931,129.199,4,0.735,4301343,195.07224,195072.0,0.02322,194.93152,0.754,0.025,0.991,0.892,195053,63,1
de47d2a9-65a5-4767-9272-dcb5330121a2,0.43734,0.659,0.896,0.24289,5,0.4,-6.859,0,0.5998,151.999,4,0.726,4081664,185.10948,185109.0,0.53406,168.71619,0.64,0.026,0.988,0.889,184960,60,1
afc88f2d-27f5-4254-a363-ad104379d3d6,0.47465,0.759,0.868,0.20551,5,0.3478,-5.874,1,0.5304,143.555,4,0.778,3619359,164.14326,164143.0,0.0,159.52109,0.682,0.016,0.992,0.893,163974,66,1
aabf77eb-3c4a-4a0c-ad63-1adcd5029b7d,0.3969,0.895,0.913,0.24033,5,0.2957,-5.699,1,0.596,107.666,6,0.712,4815391,218.38509,218385.0,0.0,214.90068,0.738,0.02,0.994,0.895,218364,80,1
4e41751f-b34b-4bce-a94b-14dcdb9d8ea6,0.45944,0.803,0.903,0.29387,9,0.3864,-7.917,0,0.5875,143.555,4,0.71,2989599,135.58272,,0.74304,133.7005,0.682,0.012,0.989,0.89,148014,40,1
1c2f3079-519b-4b83-9a25-5d91ee5d177e,0.44402,0.804,0.826,0.32008,2,0.2589,-7.261,0,0.5706,89.103,3,0.543,5825055,264.17484,264174.0,0.1161,258.71674,0.646,0.009,0.986,0.887,383036,64,1
e347a0aa-c79d-41bd-9467-019485ddeb2e,0.46754,0.863,0.835,0.2983,0,0.2876,-5.718,1,0.5784,103.359,4,0.658,4717568,213.94865,213948.0,0.4644,204.6839,0.717,0.015,0.99,0.891,336924,71,0
69f17fff-5fe5-405e-8b82-17e09f417be6,0.51161,0.889,0.829,0.26243,5,0.3936,-7.145,1,0.5837,117.454,4,0.681,5951007,269.88693,269886.0,0.51084,264.08054,0.787,0.016,0.996,0.896,302173,67,1
25897453-dc9b-42ed-8df8-e181f9ca0f21,0.45232,0.681,0.901,0.29119,5,0.4,-7.488,1,0.5677,151.999,4,0.802,4772864,216.45642,216456.0,0.13932,205.31084,0.64,0.017,0.99,0.891,216333,66,1
18f849ae-1578-4452-82fd-0a62b9cbbba4,0.56199,0.904,0.727,0.27068,2,0.3121,-10.252,0,0.2959,112.347,3,0.478,4110336,186.4098,186409.0,0.09288,185.99184,0.762,0.012,0.985,0.886,186293,65,0
5da015b8-edcf-41d5-afb4-3ef85310ee0c,0.31045,0.905,0.847,0.28876,5,0.1509,-4.361,1,0.4244,107.666,3,0.681,3969567,180.02571,180025.0,0.0,180.0243,0.738,0.036,0.978,0.88,180000,58,1
ba8c5eb1-1ec8-454c-89db-bc4fd28416bf,0.45531,0.575,0.879,0.19913,5,0.4,-7.952,1,0.5927,58.727,4,0.606,4707871,213.5089,213508.0,0.0,209.6762,0.494,0.038,0.987,0.888,213492,59,1
c67cc0da-fc67-42de-92d2-4cdf966c4e6f,0.46362,0.869,0.872,0.22249,9,0.4,-8.298,0,0.5981,107.666,4,0.629,5448223,247.08495,247084.0,0.0,245.66711,0.738,0.015,0.99,0.891,247058,70,1
5fcee9c9-68ab-401d-be73-ddb404ddacd3,0.48554,0.638,0.776,0.3424,9,0.2661,-6.376,0,0.4212,68.0,4,0.442,6412831,290.83133,290831.0,0.25542,282.00635,0.54,0.018,0.986,0.887,264130,64,1
1a3e14ab-600a-4d37-b25c-e4f292141b7e,0.48554,0.638,0.776,0.3424,9,0.2661,-6.376,0,0.4212,68.0,4,0.442,6412831,290.83133,290831.0,0.25542,282.00635,0.54,0.018,0.986,0.887,178153,67,1
bebf6910-12ba-4f6d-8ee5-12af52e136c1,0.48348,0.875,0.857,0.2242,5,0.4,-7.584,1,0.5989,103.359,7,0.682,4051487,183.7409,183740.0,0.55728,183.18222,0.717,0.018,0.996,0.896,183695,52,1
dd326f5f-7e26-473b-a966-95b6d0809f61,0.51209,0.795,0.812,0.31032,9,0.4,-9.828,0,0.5209,135.999,4,0.625,5766687,261.52777,261527.0,0.06966,250.9845,0.72,0.015,0.994,0.895,261492,77,1
dcf9ed67-0b06-4f8a-a495-cc250c468768,0.42714,0.846,0.903,0.24435,9,0.4,-10.173,0,0.5549,123.047,7,0.667,2987551,135.48984,,0.02322,131.7268,0.785,0.016,0.989,0.89,135483,40,0
e75977fd-c1e4-4b3f-8164-7024d381f0da,0.50688,0.568,0.806,0.28568,9,0.3095,-6.623,0,0.506,51.68,4,0.459,4277791,194.00414,194004.0,0.0,191.56464,0.458,0.026,0.993,0.893,223240,56,1
102e3ab9-5d9a-4fbd-9c21-a17016ff6d52,0.50819,0.846,0.816,0.25952,5,0.4,-7.345,1,0.4951,107.666,3,0.645,4615711,209.3293,209329.0,3.92417,191.82005,0.738,0.026,0.993,0.894,209287,63,1
0b75539a-db56-473a-a549-08a3b5851cf6,0.46252,0.888,0.854,0.29034,5,0.3137,-7.701,1,0.5816,99.384,3,0.671,3596831,163.1216,,0.18576,160.75175,0.697,0.034,0.988,0.89,149115,50,1
a7f6ae2c-cd17-445b-bc12-c6f65caccc57,0.41684,0.914,0.925,0.26897,11,0.4,-8.537,0,0.4439,117.454,5,0.66,3919391,177.75015,177750.0,1.09134,177.65587,0.787,0.017,0.985,0.886,139574,67,1
ad8ba23e-31ef-436c-9528-4888b7df384b,0.48687,0.85,0.848,0.2917,5,0.338,-10.922,1,0.5801,107.666,3,0.682,4606976,208.93315,208933.0,0.13932,203.47646,0.738,0.015,0.994,0.895,208813,72,1
5c7b6e16-5ef7-4485-a331-0009b17552d2,0.45968,0.652,0.882,0.27716,9,0.4,-10.086,0,0.5884,135.999,3,0.69,4681247,212.30145,212301.0,0.0,204.61424,0.72,0.025,0.991,0.892,199019,60,1
8a54a432-d9be-4e50-a39f-7451f8bf9d94,0.47163,0.621,0.795,0.16417,2,0.2659,-7.541,1,0.4724,80.75,4,0.565,5591583,253.58653,253586.0,0.0,239.65315,0.604,0.019,0.987,0.888,202451,59,0
36454a75-037a-4707-9e09-d4eb669d69e9,0.58252,0.853,0.727,0.30456,2,0.3608,-9.237,0,0.296,129.199,5,0.513,2605599,118.16776,118167.0,0.0,112.47746,0.754,0.022,0.982,0.884,186692,59,1
02475d9f-1004-4cd5-bb99-c327ee6694a3,0.46144,0.91,0.876,0.25635,2,0.4,-9.455,0,0.5922,112.347,6,0.639,4571679,207.33238,207332.0,0.04644,191.54141,0.762,0.018,0.991,0.892,271183,58,1
d02fc87e-fa8b-475a-b4e4-6834c3a2895c,0.45568,0.948,0.888,0.25124,9,0.3185,-6.711,0,0.5963,123.047,4,0.664,3223071,146.17102,,2.11302,142.0829,0.785,0.014,0.996,0.896,146129,40,1
8a7d9e77-52a2-49fb-adeb-4549ff34fbff,0.54728,0.87,0.765,0.29299,9,0.4,-8.601,0,0.4182,123.047,4,0.544,2866719,130.00993,130009.0,0.0,127.64009,0.785,0.078,0.991,0.892,281119,52,1
7318c8a0-3519-45a9-b099-2afc04897de0,0.48701,0.756,0.834,0.31637,5,0.4,-10.829,1,0.523,135.999,4,0.725,6938143,314.655,314655.0,0.04644,299.58386,0.72,0.041,0.994,0.895,314631,61,1
3bc4dffd-77d1-49b2-befc-5f8720df2704,0.45003,0.904,0.809,0.31267,2,0.2541,-6.776,0,0.5094,117.454,3,0.582,5401119,244.94872,244948.0,0.1161,240.79092,0.787,0.023,0.991,0.892,253934,58,1
2c341ce5-9728-4d78-89b7-31097d25faa8,0.51807,0.745,0.807,0.27956,5,0.4,-7.765,1,0.5061,86.133,5,0.59,3005440,136.30113,136301.0,0.06966,135.62776,0.631,0.019,0.992,0.893,232774,71,1
