song_id,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,num_samples,duration,duration_ms,end_of_fade_in,start_of_fade_out,tempo_confidence,time_signature_confidence,key_confidence,mode_confidence,song_duration_ms,popularity,explicit
684fad19-8a9d-4e89-977d-b0298d3d7202,0.4295,0.791,0.897,0.29028,9,0.2948,-5.736,0,0.5939,143.555,4,0.709,2810399,127.45574,,0.95202,123.6927,0.682,0.014,0.989,0.89,179220,40,1
0137af62-f9d7-4f75-8bd7-7233a5168238,0.42758,0.842,0.883,0.21763,9,0.2999,-6.572,0,0.5988,129.199,4,0.676,5334559,241.93011,241930.0,1.13778,241.92871,0.754,0.02,0.987,0.888,243723,51,1
349060cc-4bae-456f-9d88-64c3d263827f,0.45003,0.904,0.809,0.31267,2,0.2541,-6.776,0,0.5094,117.454,3,0.582,5401119,244.94872,244948.0,0.1161,240.79092,0.787,0.023,0.991,0.892,244931,67,1
2cd21357-5a80-4d73-80cf-cb4e50948e8a,0.538,0.918,0.783,0.29017,5,0.4,-6.49,1,0.4219,112.347,5,0.617,5037599,228.46254,228462.0,0.0,227.88063,0.762,0.007,0.996,0.896,210367,72,0
a5e55bfb-66d4-4e0b-a286-480ba641c45a,0.52843,0.814,0.801,0.18274,5,0.4,-9.698,1,0.4678,129.199,4,0.673,2345503,106.37202,106372.0,0.25542,102.9805,0.754,0.039,0.987,0.888,328573,52,1
e3f94ebe-0934-4422-83da-6edb7806df32,0.42902,0.921,0.923,0.27328,9,0.4,-6.607,0,0.5534,123.047,4,0.671,3668511,166.37238,,0.0,163.74712,0.785,0.01,0.994,0.895,166341,36,1
45e41069-d5a2-4bce-8fe9-6d8be512235e,0.41638,0.911,0.94,0.23147,5,0.3299,-6.027,1,0.5684,112.347,7,0.727,5427743,246.15614,246156.0,2.80961,241.97514,0.762,0.013,0.994,0.894,195431,82,1
0ad8d02c-1cb6-4cce-9e28-f98715f92fa9,0.44485,0.863,0.91,0.2328,5,0.3334,-6.72,1,0.5639,129.199,4,0.756,3287583,149.09673,,1.25388,147.30739,0.754,0.018,0.991,0.892,187500,52,1
2e5cdd2f-03a7-477d-9665-01ddd7f8767d,0.50521,0.863,0.807,0.25532,9,0.3161,-6.606,0,0.511,103.359,6,0.551,5314079,241.00133,241001.0,0.0,231.45651,0.717,0.022,0.995,0.896,269680,85,1
c15049c3-b8c2-4324-be56-ec7da9a9f665,0.43758,0.888,0.913,0.25677,9,0.4,-8.619,0,0.4895,112.347,3,0.647,5958175,270.212,270212.0,15.76635,262.9892,0.762,0.01,0.993,0.894,432853,58,1
7f85b3ed-82d4-4df9-a155-a9bd0783bb66,0.40989,0.869,0.932,0.2033,5,0.3192,-6.131,1,0.5973,129.199,3,0.76,4732447,214.62344,214623.0,0.04644,206.86658,0.754,0.021,0.994,0.895,133762,80,1
5be04204-d85a-417c-a8e9-8a51a7449ee1,0.48646,0.852,0.85,0.22615,9,0.4,-8.839,0,0.5781,129.199,4,0.653,5794335,262.78162,262781.0,0.0,260.01706,0.754,0.02,0.99,0.891,281320,67,1
292da28a-8263-49b7-9b12-bf6cd70c58f2,0.48977,0.786,0.849,0.2059,9,0.4,-9.216,0,0.5854,135.999,3,0.666,8801823,399.17566,399175.0,3.45977,392.09216,0.72,0.009,0.99,0.891,399153,76,1
19cea239-3022-4ee8-9a88-b72b10fdca3b,0.47639,0.692,0.867,0.28637,9,0.3683,-10.097,0,0.5891,151.999,4,0.72,4914176,222.86513,222865.0,0.25542,215.94559,0.64,0.017,0.989,0.89,222720,27,0
48fbc370-7de5-4457-bd19-abbc4f9d5e6f,0.45744,0.829,0.873,0.17617,5,0.3288,-5.973,1,0.5845,95.703,6,0.679,5576223,252.88992,252889.0,0.30186,236.00761,0.679,0.024,0.988,0.889,252884,57,1
93682697-b1ed-4cfa-82fe-b53f230fabe2,0.43572,0.876,0.947,0.24708,5,0.3346,-9.505,1,0.5273,99.384,4,0.701,2805279,127.22354,,0.0,124.83048,0.697,0.023,0.993,0.894,127200,8,1
a053f153-48a1-4305-b9b7-27a567ad669e,0.41675,0.855,0.907,0.24407,2,0.3004,-8.524,0,0.5427,103.359,7,0.627,6743583,305.83142,305831.0,0.18576,305.3424,0.717,0.01,0.991,0.892,305786,32,1
62914305-9f19-4978-aa86-87ac21c26767,0.53296,0.844,0.794,0.2322,5,0.4,-8.44,1,0.4825,103.359,4,0.611,4365855,197.99796,197997.0,0.0,182.25342,0.717,0.031,0.991,0.892,197973,35,0
e8560091-228d-4c99-9675-4755cc95ed71,0.54628,0.91,0.785,0.24527,5,0.4,-5.057,1,0.4482,107.666,7,0.609,4527104,205.31084,205310.0,0.06966,204.63747,0.738,0.01,0.99,0.891,297373,66,1
d018d235-6bf0-4063-abbb-85e866d92562,0.52082,0.745,0.806,0.28745,5,0.3538,-9.155,1,0.4834,89.103,6,0.595,6847007,310.52185,310521.0,0.0,308.26813,0.646,0.014,0.991,0.892,310490,68,1
e0874c1d-a5db-4b0c-95f6-fe9a3901f40f,0.46048,0.842,0.886,0.24671,9,0.3905,-7.38,0,0.5921,95.703,5,0.607,3638815,165.02562,,0.0,160.03194,0.679,0.015,0.996,0.897,182769,54,1
ce1a7ca4-011c-4e05-b8e4-9250a80212b4,0.42374,0.818,0.913,0.21143,5,0.4,-6.551,1,0.5956,99.384,3,0.695,4464159,202.45619,202456.0,1.48608,202.29224,0.697,0.018,0.991,0.892,248936,56,1
daf02193-ecd3-40f6-a1cd-e906d152a6b4,0.44585,0.81,0.894,0.22477,5,0.3379,-5.222,1,0.5824,92.285,3,0.676,3997215,181.27959,181279.0,1.25388,178.35246,0.661,0.027,0.992,0.892,181263,58,1
f08efc62-246e-4910-9c61-ee1a5445fe87,0.47294,0.884,0.76,0.31219,5,0.2285,-4.051,1,0.3204,123.047,4,0.613,3816991,173.10617,173106.0,0.0,173.10477,0.785,0.014,0.987,0.889,173097,68,1
3a2aac11-aaa1-4800-81b4-188842f78c2e,0.42275,0.941,0.911,0.29976,9,0.3093,-7.956,0,0.5311,123.047,4,0.669,3112479,141.15552,,0.48762,139.27328,0.785,0.01,0.996,0.896,141154,44,1
82035eaa-bb7b-4389-8502-d12f44c13201,0.44937,0.713,0.882,0.28805,9,0.4,-9.669,0,0.571,151.999,3,0.723,4389888,199.08789,199087.0,0.1161,190.28754,0.64,0.017,0.995,0.896,263373,74,1
d4c14df2-c7e1-465b-a508-15d0242bc78c,0.45973,0.934,0.888,0.27247,9,0.3833,-7.66,0,0.5999,123.047,7,0.664,2438687,110.59805,,0.41796,107.81025,0.785,0.008,0.998,0.898,135548,39,1
3cc8b13f-6086-4d2a-822d-c5e9bd695aba,0.58075,0.842,0.742,0.25436,5,0.4,-6.93,1,0.3125,135.999,4,0.62,5466655,247.92085,247920.0,0.0,238.02776,0.72,0.031,0.992,0.893,247893,64,0
ea69c254-ac64-44f8-b628-e2cb90f2fb5d,0.4819,0.866,0.837,0.26842,5,0.3189,-11.646,1,0.5647,123.047,5,0.701,4820511,218.61728,218617.0,0.0,217.84961,0.785,0.026,0.992,0.893,255826,49,1
1ca2ba7a-1fda-4b58-b78e-36060332268f,0.51268,0.709,0.812,0.24039,5,0.4,-8.9,1,0.5134,86.133,7,0.596,8115743,368.0609,368060.0,0.0,366.13223,0.631,0.022,0.992,0.893,111406,62,1
1a5a5e72-9030-4946-88a1-3150529e00de,0.5096,0.802,0.81,0.24895,9,0.4,-10.023,0,0.5057,95.703,4,0.538,7104031,322.17828,322178.0,0.0,319.78522,0.679,0.023,0.987,0.888,322160,71,1
f8f4f907-b508-4128-b792-648c6ab71474,0.50368,0.673,0.828,0.2659,9,0.4,-10.504,0,0.5553,151.999,4,0.676,6536735,296.45056,296450.0,0.0,293.77887,0.64,0.011,0.989,0.89,296413,49,1
f361868f-44d0-4a3d-b7fb-875958105c41,0.51486,0.722,0.811,0.25005,5,0.4,-8.086,1,0.4736,86.133,4,0.595,4835871,219.31387,219313.0,0.06966,213.92545,0.631,0.081,0.987,0.888,218901,68,1
9fba30a9-0cd1-435f-8b69-1a4551b3b75a,0.41272,0.869,0.888,0.30716,2,0.2833,-6.984,0,0.5214,99.384,3,0.615,4630047,209.97946,209979.0,0.0,208.58485,0.697,0.025,0.991,0.892,209957,46,1
b41bd3b2-5931-4cdf-95e6-9bf842a7579a,0.55186,0.701,0.773,0.31625,5,0.3525,-7.067,1,0.4162,135.999,3,0.655,4242975,192.42517,192425.0,0.0,180.55836,0.72,0.014,0.997,0.897,192417,70,1
029b12dc-affc-4563-bd65-79e68d2e451e,0.51434,0.849,0.813,0.15303,5,0.4,-7.127,1,0.4844,99.384,3,0.625,4203039,190.61401,190614.0,0.53406,183.41441,0.697,0.022,0.987,0.889,190595,57,1
b7664a2f-9ee9-4381-b10c-57d4d78c57d1,0.44185,0.855,0.769,0.37191,0,0.2063,-11.526,0,0.4536,107.666,4,0.517,5532191,250.89302,250893.0,0.0,249.21977,0.738,0.029,0.984,0.886,250864,54,0
8435af88-205e-45a5-bf6e-3723a47c0b58,0.47076,0.764,0.872,0.2904,2,0.3152,-6.727,0,0.5998,143.555,4,0.704,2346527,106.41846,,1.34676,105.46503,0.682,0.036,0.987,0.888,106399,39,1
0a8a822d-903e-4b35-a8e5-0afa00e39126,0.48646,0.852,0.85,0.22615,9,0.4,-8.839,0,0.5781,129.199,4,0.653,5794335,262.78162,262781.0,0.0,260.01706,0.754,0.02,0.99,0.891,272112,73,1
5f09afdf-acba-4c8e-b080-c15b87a90cc3,0.39283,0.742,0.876,0.29372,5,0.2545,-6.536,1,0.5941,143.555,3,0.779,4257311,193.07533,193075.0,0.04644,193.00426,0.682,0.009,0.995,0.896,273577,69,1
326f0919-9cc7-4862-bf7f-bc3f345139a8,0.30137,0.719,0.878,0.27771,5,0.1553,-6.151,1,0.5454,151.999,3,0.797,3287583,149.09673,149096.0,0.0,149.09534,0.64,0.017,0.991,0.892,221979,76,1
52da2a50-1f50-4ae5-bf69-d438b1520e73,0.55542,0.86,0.775,0.23641,5,0.3556,-6.969,1,0.4364,123.047,3,0.631,5520927,250.38219,250382.0,0.0,249.10367,0.785,0.019,0.992,0.893,250337,75,1
1c9fc3b9-f302-4dcb-890d-1745ef6f2059,0.48658,0.753,0.789,0.22472,5,0.2741,-4.324,1,0.3982,83.354,5,0.564,4882975,221.4501,221450.0,0.0,220.93787,0.617,0.015,0.984,0.886,221406,62,1
6f604447-29bd-46a1-9894-55644b392f0b,0.51385,0.811,0.811,0.25427,5,0.3827,-7.638,1,0.4832,95.703,3,0.615,4689439,212.67297,212672.0,0.1161,210.88364,0.679,0.028,0.993,0.893,212629,67,1
d0637bb0-f3c6-4372-bea8-3cde50051ac3,0.47121,0.759,0.857,0.25599,5,0.4,-7.038,1,0.5664,143.555,4,0.767,5247519,237.98273,237982.0,0.16254,237.74911,0.682,0.009,0.995,0.895,222928,56,1
0231903e-44cf-4df3-8540-a448fd2542d8,0.46889,0.808,0.705,0.24308,9,0.4,-17.586,0,0.5967,135.999,7,0.654,5101488,231.36,231360.0,0.0,224.65306,0.72,0.019,0.992,0.893,231338,70,1
c932c78c-ff29-442e-a070-cdf374799248,0.4361,0.861,0.901,0.25627,9,0.4,-8.001,0,0.5574,123.047,4,0.667,5530143,250.80014,250800.0,1.06812,249.33588,0.785,0.016,0.993,0.894,178176,59,1
9e8ee2c2-f2ab-47f9-b04d-3c3589fd4433,0.44694,0.819,0.818,0.26953,9,0.3267,-16.839,0,0.5911,135.999,7,0.677,5407719,245.24803,245248.0,0.0,242.50922,0.72,0.011,0.993,0.894,192956,77,1
93d861ce-e879-4b21-afeb-ac5ed32954e6,0.43648,0.894,0.911,0.2039,5,0.3354,-6.988,1,0.5858,107.666,5,0.712,10075679,456.9469,456946.0,0.18576,452.74268,0.738,0.009,0.994,0.895,205146,66,1
4c940aff-a248-4433-a911-deffe1bbd177,0.54955,0.877,0.768,0.28038,5,0.3284,-10.974,1,0.421,117.454,7,0.611,4059679,184.11243,184112.0,0.0,179.0723,0.787,0.019,0.996,0.896,184089,67,1
d9f4949f-b3f0-44ac-8297-4f5d458ba478,0.51151,0.594,0.808,0.25895,9,0.4,-8.737,0,0.5053,161.499,7,0.674,6497823,294.68585,294685.0,2.15946,285.62866,0.593,0.01,0.993,0.893,356389,65,1
0573edaf-f774-4586-8322-a567898edd29,0.49751,0.826,0.826,0.22033,5,0.3244,-7.703,1,0.4855,99.384,5,0.639,6756895,306.43515,306435.0,0.02322,293.75565,0.697,0.032,0.991,0.892,206119,53,1
84321fd7-34b1-435f-9925-7387a5b4ceaa,0.41593,0.849,0.921,0.26063,9,0.4,-8.139,0,0.4253,95.703,6,0.614,3298847,149.60757,149607.0,0.0,148.77025,0.679,0.017,0.989,0.89,149568,55,1
0886fced-f357-4102-a520-a271a82ab1e2,0.46347,0.898,0.855,0.3347,3,0.4,-10.424,0,0.4517,123.047,4,0.646,2375199,107.71878,107718.0,0.0,107.55483,0.785,0.016,0.981,0.883,107673,63,1
dba8011a-57ba-4d1f-9c82-2b995b8f0a54,0.41406,0.696,0.937,0.25399,9,0.4,-7.014,0,0.509,151.999,4,0.734,5644288,255.97678,255976.0,0.1161,252.79565,0.64,0.01,0.994,0.894,237945,66,1
0badec06-a913-4dc6-a06f-011692e40519,0.51848,0.871,0.821,0.27779,9,0.35,-9.449,0,0.5565,103.359,4,0.567,5206016,236.1005,236100.0,0.1161,230.59737,0.717,0.011,0.991,0.892,236733,48,1
911c24a6-471b-488e-89e0-efced01ee350,0.4353,0.874,0.868,0.28302,9,0.2907,-9.17,0,0.5673,117.454,3,0.648,5884447,266.86835,266868.0,0.0,266.8205,0.787,0.022,0.99,0.891,160821,68,1
8caa35b0-e9e8-4783-8b06-484545e1e375,0.48962,0.794,0.84,0.21445,5,0.4,-8.143,1,0.5257,95.703,3,0.647,4018176,182.2302,182230.0,0.27864,182.18376,0.679,0.03,0.992,0.893,182080,73,0
9f85122e-a6fd-4fde-8ce5-e43e2a8578fd,0.41279,0.893,0.83,0.14626,5,0.2315,-4.703,1,0.4742,103.359,3,0.652,5261855,238.63287,238632.0,0.0,235.4039,0.717,0.021,0.99,0.891,343455,52,1
edc50bd5-0d19-491d-b62d-954458969ef5,0.48598,0.821,0.849,0.23421,5,0.4,-6.358,1,0.5726,95.703,5,0.657,4036127,183.04431,183044.0,0.0,181.6497,0.679,0.026,0.994,0.895,250770,57,1
3afd7286-653f-469f-9f46-8ab9c2e9956c,0.41906,0.882,0.93,0.25249,5,0.4,-6.724,1,0.5507,103.359,4,0.706,5221919,236.82172,236821.0,1.55574,222.16853,0.717,0.011,0.993,0.893,236795,68,1
4f3fc901-1f6c-4898-8984-ffd0fdbc3abc,0.3584,0.856,0.887,0.33164,9,0.2088,-7.245,0,0.5859,99.384,6,0.615,2668063,121.00059,,0.18576,118.97905,0.697,0.024,0.99,0.891,122254,34,1
aa7ae623-cd30-46c1-b073-6bd906e8e94d,0.53869,0.682,0.784,0.26457,10,0.3805,-10.943,0,0.4534,83.354,3,0.483,4631071,210.0259,210025.0,0.2322,209.28145,0.617,0.035,0.983,0.884,257690,79,1
97f2224a-f9fb-472c-9056-0a52b518099a,0.43563,0.916,0.895,0.27632,9,0.3338,-7.697,0,0.4564,117.454,4,0.654,4526623,205.28902,205289.0,0.25542,189.82314,0.787,0.024,0.991,0.892,205264,61,1
20d791a5-3330-499d-ae8a-d50c82bb811b,0.39162,0.869,0.932,0.32177,9,0.2841,-9.239,0,0.5404,99.384,3,0.624,2947615,133.67868,,0.51084,130.86766,0.697,0.01,0.992,0.893,138995,30,1
79ead904-2579-464f-9f7e-a5dc8d9fc43b,0.53848,0.765,0.802,0.22617,5,0.4,-4.977,1,0.5528,143.555,5,0.704,2472479,112.13057,112130.0,0.04644,107.69415,0.682,0.016,0.995,0.896,112093,49,1
e46c7ac4-90b9-4602-bc9a-4d9a280fee62,0.33936,0.867,0.932,0.26341,5,0.2425,-5.898,1,0.5984,99.384,3,0.699,4190751,190.05673,190056.0,0.32508,186.82776,0.697,0.026,0.992,0.893,190010,70,1
847c0bd8-319e-4963-9e79-b481b818bfbc,0.44867,0.711,0.897,0.22581,5,0.357,-6.577,1,0.5869,86.133,3,0.664,4456991,202.1311,202131.0,3.27401,196.46404,0.631,0.024,0.991,0.892,202084,59,1
9f8be620-c13a-4bab-a5e7-c278b04e6ac1,0.40717,0.837,0.882,0.28296,9,0.2621,-4.436,0,0.5951,135.999,4,0.69,2965023,134.46815,,0.0,133.44508,0.72,0.019,0.991,0.891,134428,48,1
b9ad2813-095f-46a3-aa1a-0f5d4222211d,0.54728,0.87,0.765,0.29299,9,0.4,-8.601,0,0.4182,123.047,4,0.544,2866719,130.00993,130009.0,0.0,127.64009,0.785,0.078,0.991,0.892,269883,72,1
f9be38f0-6cd5-4ee5-84b6-d559050bec2b,0.52848,0.759,0.795,0.26828,5,0.4,-8.094,1,0.4433,135.999,3,0.68,4621312,209.58331,209583.0,1.83438,196.71947,0.72,0.018,0.993,0.893,255866,51,1
e41b1651-7e44-415e-9c60-178e4a682ac7,0.50742,0.828,0.817,0.27128,2,0.4,-9.668,0,0.5252,95.703,4,0.546,6856223,310.93982,310939.0,0.0,310.72943,0.679,0.018,0.995,0.896,310933,59,1
8ed062c1-ac68-483f-8e8b-97079fecb2b0,0.44875,0.748,0.888,0.23151,5,0.4,-6.114,1,0.5994,86.133,4,0.662,3762719,170.64485,170644.0,1.7415,166.37099,0.631,0.021,0.996,0.896,207306,50,1
abba8bd0-ecdb-4224-8918-912afc312733,0.42658,0.865,0.903,0.25087,5,0.3059,-6.721,1,0.5994,99.384,4,0.693,4419103,200.41283,,2.36844,195.3727,0.697,0.024,0.992,0.892,200401,37,1
f75ff795-5962-4493-aae6-10c89587b949,0.40228,0.736,0.971,0.27043,9,0.301,-6.465,0,0.3253,89.103,3,0.61,5601823,254.05093,254050.0,0.0,250.31111,0.646,0.02,0.995,0.895,254022,60,1
c8c49d7e-6259-4af9-9f3f-25576e6fc0eb,0.56205,0.909,0.77,0.26087,5,0.3693,-9.71,1,0.3982,112.347,3,0.602,6592031,298.9583,298958.0,0.0,298.9569,0.762,0.012,0.996,0.896,311960,64,1
3a791e18-c69f-41b1-87f9-66bbc15ce1ab,0.46159,0.87,0.888,0.21072,5,0.3794,-8.147,1,0.5997,99.384,5,0.69,4800031,217.68848,217688.0,7.19819,211.46413,0.697,0.013,0.991,0.892,271573,58,1
2e718103-27eb-4ace-baed-5e022d08e3ad,0.47534,0.775,0.869,0.26632,2,0.4,-6.824,0,0.6,143.555,3,0.703,3529247,160.05655,,0.0,158.45297,0.682,0.015,0.99,0.891,160046,40,1
39460e9f-27da-40fb-a7a4-e1bd2cc9a7ca,0.42756,0.872,1.0,0.28323,2,0.2933,-8.728,0,0.3753,99.384,3,0.637,3367455,152.71906,,0.32508,150.37244,0.697,0.037,0.989,0.89,152700,38,1
c51b814b-c60f-42fa-83ab-830e3a2d2e30,0.4292,0.841,0.936,0.26216,9,0.3559,-6.719,0,0.5876,92.285,3,0.61,2798111,126.89846,,0.0,124.64472,0.661,0.014,0.99,0.891,147125,52,1
20649542-7f11-4e91-bda1-4628715e74bf,0.52572,0.839,0.799,0.15704,9,0.4,-7.845,0,0.4981,123.047,4,0.583,4961823,225.02599,225025.0,0.06966,211.74277,0.785,0.015,0.992,0.893,182998,49,1
38ae8f31-bae8-4544-a4e1-6a0aa6b7be1f,0.56199,0.904,0.727,0.27068,2,0.3121,-10.252,0,0.2959,112.347,3,0.478,4110336,186.4098,186409.0,0.09288,185.99184,0.762,0.012,0.985,0.886,155154,61,1
5b21e9fb-189e-4324-9075-ed1bbbae78e6,0.47855,0.837,0.845,0.26844,5,0.3251,-9.534,1,0.5606,99.384,5,0.661,5729823,259.85593,259855.0,0.0,259.20435,0.697,0.016,0.993,0.894,259846,61,1
f9ff5402-647d-48e0-8faf-f9c4f1af7e26,0.46377,0.868,0.87,0.14961,5,0.3814,-6.349,1,0.5708,103.359,3,0.694,5767711,261.5742,261574.0,0.0,259.99384,0.717,0.016,0.993,0.894,258592,62,1
7f47c0bf-ea6f-4721-912d-b9fa525bc8a1,0.45783,0.833,0.883,0.24861,9,0.4,-9.82,0,0.5871,129.199,6,0.676,6808095,308.75714,308757.0,0.25542,308.54675,0.754,0.014,0.995,0.895,308755,74,1
5a0b0854-dfd2-4158-bfbb-52c90c0e44b2,0.44626,0.848,0.793,0.18683,9,0.2471,-11.74,0,0.4599,112.347,4,0.553,5820959,263.98907,263989.0,0.04644,253.49223,0.762,0.022,0.992,0.893,219506,55,1
9786b0a0-d1a4-435b-8db7-21e585660370,0.43799,0.787,0.837,0.20368,5,0.2647,-4.493,1,0.4712,143.555,4,0.744,3373599,152.9977,152997.0,0.0,152.02104,0.682,0.011,0.991,0.892,152961,62,1
b388502d-2a2d-4df9-8582-5305771a8cf7,0.44875,0.748,0.888,0.23151,5,0.4,-6.114,1,0.5994,86.133,4,0.662,3762719,170.64485,170644.0,1.7415,166.37099,0.631,0.021,0.996,0.896,233030,64,1
1c812760-b5d7-4ce6-a8f9-65b82a93f224,0.47347,0.776,0.884,0.25388,5,0.4,-7.214,1,0.5817,99.384,4,0.689,5640735,255.81564,255815.0,0.0,211.18549,0.697,0.027,0.996,0.896,255786,81,1
0f914249-497d-484a-9f12-fff780f9b23e,0.44476,0.785,0.896,0.24814,9,0.4,-8.926,0,0.5847,135.999,3,0.693,5735967,260.13455,260134.0,1.11456,246.43338,0.72,0.013,0.991,0.892,307360,38,1
43b2838e-8a02-42bb-a76f-24241e1a0a7c,0.50948,0.865,0.815,0.22372,5,0.3265,-7.312,1,0.5196,107.666,3,0.644,5571103,252.65773,252657.0,0.0,252.2616,0.738,0.017,0.993,0.894,152195,61,1
e9e8d066-6be5-463f-a735-cee5ecf196f8,0.48658,0.848,0.858,0.19101,5,0.4,-6.53,1,0.5988,129.199,3,0.737,4777984,216.68861,216688.0,0.06966,213.48425,0.754,0.029,0.992,0.893,160049,60,1
d80cf8c8-3aca-4067-9cbf-ef4861dc7c55,0.47448,0.89,0.882,0.28633,9,0.3339,-8.553,0,0.5956,129.199,4,0.676,4049439,183.64803,,0.30186,181.55682,0.754,0.019,0.992,0.893,114387,48,1
075c8004-ab72-4f99-a6ec-fcbd1eb5c8ef,0.46117,0.861,0.882,0.28471,9,0.4,-6.852,0,0.599,123.047,3,0.663,5537311,251.12521,251125.0,14.23383,248.05878,0.785,0.032,0.986,0.887,161363,55,1
b0519e03-2461-4c76-bf3d-d09db87601df,0.54201,0.717,0.773,0.19921,5,0.4,-9.709,1,0.4132,95.703,4,0.572,3389983,153.74072,153740.0,0.0,149.46684,0.679,0.03,0.993,0.894,153724,66,0
486a8252-79b6-42da-af6b-9e5785dd12c0,0.42503,0.774,0.928,0.23686,9,0.4,-7.226,0,0.5877,143.555,3,0.715,2720287,123.36902,,0.06966,121.57968,0.682,0.011,0.993,0.894,216020,13,1
d8e17c8e-8b33-45e8-8b9f-b70a14ed9c75,0.37858,0.609,0.819,0.35812,5,0.1894,-5.97,1,0.5346,78.303,3,0.587,4915743,222.93619,222936.0,0.0,221.5648,0.592,0.019,0.992,0.893,205879,70,1
11a8d7cd-759e-48d4-b28c-65a01372bf57,0.41392,0.842,0.916,0.27114,9,0.4,-7.822,0,0.4522,129.199,5,0.682,5306911,240.67624,240676.0,0.0,230.62059,0.754,0.011,0.993,0.894,240653,76,1
962a8892-a7c5-4d59-a628-d6c90574f861,0.51151,0.594,0.808,0.25895,9,0.4,-8.737,0,0.5053,161.499,7,0.674,6497823,294.68585,294685.0,2.15946,285.62866,0.593,0.01,0.993,0.893,223124,58,1
63c6f8e3-1118-4469-822f-6a60ae5dd47a,0.48342,0.705,0.848,0.26298,5,0.4,-6.123,1,0.5143,143.555,4,0.756,4860447,220.42844,220428.0,7.26785,211.71954,0.682,0.03,0.987,0.888,220426,59,1
3720911b-0e29-469b-8998-f6302672c6cf,0.52013,0.794,0.801,0.24246,5,0.4,-8.314,1,0.4732,107.666,5,0.628,3697183,167.6727,167672.0,3.29723,160.26413,0.738,0.026,0.993,0.893,167653,61,1
4d0ce953-4214-4111-b2ef-a3e16ce88b99,0.58263,0.702,0.284,0.39269,5,0.2832,-24.536,1,0.1678,123.047,7,0.43,814623,36.94435,36944.0,0.02322,36.94295,0.785,0.053,0.977,0.879,36935,57,0
0260e926-b043-433a-90f9-f0ea4a8dca14,0.48041,0.891,0.848,0.26519,5,0.4,-10.097,1,0.5535,112.347,4,0.692,6083103,275.8777,275877.0,0.06966,267.09915,0.762,0.014,0.986,0.888,275840,67,1
a19b7e60-8b4f-4f3b-86a0-7e4715f0c086,0.47272,0.927,0.849,0.17369,5,0.4,-4.92,1,0.5034,112.347,6,0.692,5454367,247.36359,247363.0,17.25243,241.97514,0.762,0.01,0.991,0.892,247333,33,0
04c3f42a-0303-4e96-9d36-4cb1ea6215f7,0.4875,0.748,0.853,0.23645,9,0.4,-7.684,0,0.5814,143.555,5,0.687,2948639,133.72511,133725.0,0.0,130.12463,0.682,0.026,0.994,0.894,133694,51,1
119358a1-a7eb-4bef-9ae9-0748456fc160,0.51405,0.666,0.811,0.25349,5,0.4,-9.927,1,0.5237,151.999,4,0.732,7574047,343.4942,343494.0,0.0,336.57324,0.64,0.016,0.995,0.896,319191,51,1
db1d4923-eb8d-44c0-a612-ad7b914fcf5e,0.38694,0.827,0.945,0.2744,9,0.2839,-7.075,0,0.5055,103.359,3,0.634,5173248,234.61443,234614.0,0.30186,224.74594,0.717,0.011,0.996,0.896,233560,71,1
4898f6d7-9d85-41df-abe1-461f6d10535c,0.54628,0.91,0.785,0.24527,5,0.4,-5.057,1,0.4482,107.666,7,0.609,4527104,205.31084,205310.0,0.06966,204.63747,0.738,0.01,0.99,0.891,214588,75,1
